# EUCKP.TXT
0x8FE9E9	0xC04C	# 쁌
0x8FE9EA	0xC04D	# 쁍
0x8FE9EB	0xC04E	# 쁎
0x8FE9EC	0xC04F	# 쁏
0x8FE9ED	0xC052	# 쁒
0x8FE9EE	0xC053	# 쁓
0x8FE9EF	0xC054	# 쁔
0x8FE9F0	0xC055	# 쁕
0x8FE9F1	0xC056	# 쁖
0x8FE9F2	0xC057	# 쁗
0x8FE9F3	0xC03E	# 쀾
0x8FE9F4	0xC050	# 쁐
0x8FE9F5	0xC059	# 쁙
0x8FE9F6	0xC05B	# 쁛
0x8FE9F7	0xC05D	# 쁝
0x8FE9F8	0xC05E	# 쁞
0x8FE9F9	0xC05F	# 쁟
0x8FE9FA	0xC061	# 쁡
0x8FE9FB	0xC062	# 쁢
0x8FE9FC	0xC063	# 쁣
0x8FE9FD	0xC064	# 쁤
0x8FE9FE	0xC065	# 쁥
0x8FEAA1	0xC066	# 쁦
0x8FEAA2	0xC067	# 쁧
0x8FEAA3	0xC06A	# 쁪
0x8FEAA4	0xC06B	# 쁫
0x8FEAA5	0xC06D	# 쁭
0x8FEAA6	0xC06E	# 쁮
0x8FEAA7	0xC06F	# 쁯
0x8FEAA8	0xC070	# 쁰
0x8FEAA9	0xC071	# 쁱
0x8FEAAA	0xC072	# 쁲
0x8FEAAB	0xC073	# 쁳
0x8FEAAC	0xC05A	# 쁚
0x8FEAAD	0xC06C	# 쁬
0x8FEAAE	0xC093	# 삓
0x8FEAAF	0xC095	# 삕
0x8FEAB0	0xC096	# 삖
0x8FEAB1	0xC097	# 삗
0x8FEAB2	0xC099	# 삙
0x8FEAB3	0xC09A	# 삚
0x8FEAB4	0xC09B	# 삛
0x8FEAB5	0xC09C	# 삜
0x8FEAB6	0xC09D	# 삝
0x8FEAB7	0xC09E	# 삞
0x8FEAB8	0xC09F	# 삟
0x8FEAB9	0xC0A2	# 삢
0x8FEABA	0xC0A6	# 삦
0x8FEABB	0xC0A7	# 삧
0x8FEABC	0xC0A8	# 삨
0x8FEABD	0xC0A9	# 삩
0x8FEABE	0xC0AA	# 삪
0x8FEABF	0xC0AB	# 삫
0x8FEAC0	0xC092	# 삒
0x8FEAC1	0xC0A4	# 삤
0x8FEAC2	0xBE7F	# 빿
0x8FEAC3	0xBE81	# 뺁
0x8FEAC4	0xBE82	# 뺂
0x8FEAC5	0xBE83	# 뺃
0x8FEAC6	0xBE85	# 뺅
0x8FEAC7	0xBE86	# 뺆
0x8FEAC8	0xBE87	# 뺇
0x8FEAC9	0xBE88	# 뺈
0x8FEACA	0xBE89	# 뺉
0x8FEACB	0xBE8A	# 뺊
0x8FEACC	0xBE8B	# 뺋
0x8FEACD	0xBE8E	# 뺎
0x8FEACE	0xBE92	# 뺒
0x8FEACF	0xBE93	# 뺓
0x8FEAD0	0xBE94	# 뺔
0x8FEAD1	0xBE95	# 뺕
0x8FEAD2	0xBE96	# 뺖
0x8FEAD3	0xBE97	# 뺗
0x8FEAD4	0xBE7E	# 빾
0x8FEAD5	0xBEB5	# 뺵
0x8FEAD6	0xBEB7	# 뺷
0x8FEAD7	0xBEB8	# 뺸
0x8FEAD8	0xBEB9	# 뺹
0x8FEAD9	0xBEBA	# 뺺
0x8FEADA	0xBEBB	# 뺻
0x8FEADB	0xBEBC	# 뺼
0x8FEADC	0xBEBD	# 뺽
0x8FEADD	0xBEBE	# 뺾
0x8FEADE	0xBEBF	# 뺿
0x8FEADF	0xBEC0	# 뻀
0x8FEAE0	0xBEC1	# 뻁
0x8FEAE1	0xBEC2	# 뻂
0x8FEAE2	0xBEC3	# 뻃
0x8FEAE3	0xBEC4	# 뻄
0x8FEAE4	0xBEC5	# 뻅
0x8FEAE5	0xBEC6	# 뻆
0x8FEAE6	0xBEC7	# 뻇
0x8FEAE7	0xBEC9	# 뻉
0x8FEAE8	0xBECA	# 뻊
0x8FEAE9	0xBECB	# 뻋
0x8FEAEA	0xBECC	# 뻌
0x8FEAEB	0xBECD	# 뻍
0x8FEAEC	0xBECE	# 뻎
0x8FEAED	0xBECF	# 뻏
0x8FEAEE	0xBEB6	# 뺶
0x8FEAEF	0xBEC8	# 뻈
0x8FEAF0	0xBEEF	# 뻯
0x8FEAF1	0xBEF1	# 뻱
0x8FEAF2	0xBEF2	# 뻲
0x8FEAF3	0xBEF3	# 뻳
0x8FEAF4	0xBEF5	# 뻵
0x8FEAF5	0xBEF6	# 뻶
0x8FEAF6	0xBEF7	# 뻷
0x8FEAF7	0xBEF8	# 뻸
0x8FEAF8	0xBEF9	# 뻹
0x8FEAF9	0xBEFA	# 뻺
0x8FEAFA	0xBEFB	# 뻻
0x8FEAFB	0xBEFD	# 뻽
0x8FEAFC	0xBEFE	# 뻾
0x8FEAFD	0xBEFF	# 뻿
0x8FEAFE	0xBF02	# 뼂
0x8FEBA1	0xBF03	# 뼃
0x8FEBA2	0xBF04	# 뼄
0x8FEBA3	0xBF05	# 뼅
0x8FEBA4	0xBF06	# 뼆
0x8FEBA5	0xBF07	# 뼇
0x8FEBA6	0xBEEE	# 뻮
0x8FEBA7	0xBF00	# 뼀
0x8FEBA8	0xBF24	# 뼤
0x8FEBA9	0xBF25	# 뼥
0x8FEBAA	0xBF27	# 뼧
0x8FEBAB	0xBF28	# 뼨
0x8FEBAC	0xBF29	# 뼩
0x8FEBAD	0xBF2A	# 뼪
0x8FEBAE	0xBF2B	# 뼫
0x8FEBAF	0xBF2C	# 뼬
0x8FEBB0	0xBF2D	# 뼭
0x8FEBB1	0xBF2E	# 뼮
0x8FEBB2	0xBF2F	# 뼯
0x8FEBB3	0xBF30	# 뼰
0x8FEBB4	0xBF31	# 뼱
0x8FEBB5	0xBF32	# 뼲
0x8FEBB6	0xBF33	# 뼳
0x8FEBB7	0xBF34	# 뼴
0x8FEBB8	0xBF35	# 뼵
0x8FEBB9	0xBF36	# 뼶
0x8FEBBA	0xBF37	# 뼷
0x8FEBBB	0xBF39	# 뼹
0x8FEBBC	0xBF3A	# 뼺
0x8FEBBD	0xBF3B	# 뼻
0x8FEBBE	0xBF3C	# 뼼
0x8FEBBF	0xBF3D	# 뼽
0x8FEBC0	0xBF3E	# 뼾
0x8FEBC1	0xBF3F	# 뼿
0x8FEBC2	0xBF26	# 뼦
0x8FEBC3	0xBF38	# 뼸
0x8FEBC4	0xBF95	# 뾕
0x8FEBC5	0xBF97	# 뾗
0x8FEBC6	0xBF98	# 뾘
0x8FEBC7	0xBF99	# 뾙
0x8FEBC8	0xBF9A	# 뾚
0x8FEBC9	0xBF9B	# 뾛
0x8FEBCA	0xBF9C	# 뾜
0x8FEBCB	0xBF9D	# 뾝
0x8FEBCC	0xBF9E	# 뾞
0x8FEBCD	0xBF9F	# 뾟
0x8FEBCE	0xBFA0	# 뾠
0x8FEBCF	0xBFA1	# 뾡
0x8FEBD0	0xBFA2	# 뾢
0x8FEBD1	0xBFA3	# 뾣
0x8FEBD2	0xBFA4	# 뾤
0x8FEBD3	0xBFA5	# 뾥
0x8FEBD4	0xBFA6	# 뾦
0x8FEBD5	0xBFA7	# 뾧
0x8FEBD6	0xBFA9	# 뾩
0x8FEBD7	0xBFAA	# 뾪
0x8FEBD8	0xBFAB	# 뾫
0x8FEBD9	0xBFAC	# 뾬
0x8FEBDA	0xBFAD	# 뾭
0x8FEBDB	0xBFAE	# 뾮
0x8FEBDC	0xBFAF	# 뾯
0x8FEBDD	0xBF96	# 뾖
0x8FEBDE	0xBFA8	# 뾨
0x8FEBDF	0xC021	# 쀡
0x8FEBE0	0xC023	# 쀣
0x8FEBE1	0xC024	# 쀤
0x8FEBE2	0xC025	# 쀥
0x8FEBE3	0xC026	# 쀦
0x8FEBE4	0xC027	# 쀧
0x8FEBE5	0xC028	# 쀨
0x8FEBE6	0xC029	# 쀩
0x8FEBE7	0xC02A	# 쀪
0x8FEBE8	0xC02B	# 쀫
0x8FEBE9	0xC02C	# 쀬
0x8FEBEA	0xC02D	# 쀭
0x8FEBEB	0xC02E	# 쀮
0x8FEBEC	0xC02F	# 쀯
0x8FEBED	0xC030	# 쀰
0x8FEBEE	0xC031	# 쀱
0x8FEBEF	0xC032	# 쀲
0x8FEBF0	0xC033	# 쀳
0x8FEBF1	0xC035	# 쀵
0x8FEBF2	0xC036	# 쀶
0x8FEBF3	0xC037	# 쀷
0x8FEBF4	0xC038	# 쀸
0x8FEBF5	0xC039	# 쀹
0x8FEBF6	0xC03A	# 쀺
0x8FEBF7	0xC03B	# 쀻
0x8FEBF8	0xC022	# 쀢
0x8FEBF9	0xC034	# 쀴
0x8FEBFA	0xC075	# 쁵
0x8FEBFB	0xC077	# 쁷
0x8FEBFC	0xC078	# 쁸
0x8FEBFD	0xC079	# 쁹
0x8FEBFE	0xC07A	# 쁺
0x8FECA1	0xC07B	# 쁻
0x8FECA2	0xC07C	# 쁼
0x8FECA3	0xC07D	# 쁽
0x8FECA4	0xC07E	# 쁾
0x8FECA5	0xC07F	# 쁿
0x8FECA6	0xC080	# 삀
0x8FECA7	0xC081	# 삁
0x8FECA8	0xC082	# 삂
0x8FECA9	0xC083	# 삃
0x8FECAA	0xC084	# 삄
0x8FECAB	0xC085	# 삅
0x8FECAC	0xC086	# 삆
0x8FECAD	0xC087	# 삇
0x8FECAE	0xC089	# 삉
0x8FECAF	0xC08A	# 삊
0x8FECB0	0xC08B	# 삋
0x8FECB1	0xC08C	# 삌
0x8FECB2	0xC08D	# 삍
0x8FECB3	0xC08E	# 삎
0x8FECB4	0xC08F	# 삏
0x8FECB5	0xC076	# 쁶
0x8FECB6	0xC088	# 삈
0x8FECB7	0xBF5D	# 뽝
0x8FECB8	0xBF5F	# 뽟
0x8FECB9	0xBF60	# 뽠
0x8FECBA	0xBF61	# 뽡
0x8FECBB	0xBF62	# 뽢
0x8FECBC	0xBF63	# 뽣
0x8FECBD	0xBF64	# 뽤
0x8FECBE	0xBF65	# 뽥
0x8FECBF	0xBF66	# 뽦
0x8FECC0	0xBF67	# 뽧
0x8FECC1	0xBF68	# 뽨
0x8FECC2	0xBF69	# 뽩
0x8FECC3	0xBF6A	# 뽪
0x8FECC4	0xBF6B	# 뽫
0x8FECC5	0xBF6C	# 뽬
0x8FECC6	0xBF6D	# 뽭
0x8FECC7	0xBF6E	# 뽮
0x8FECC8	0xBF6F	# 뽯
0x8FECC9	0xBF71	# 뽱
0x8FECCA	0xBF72	# 뽲
0x8FECCB	0xBF73	# 뽳
0x8FECCC	0xBF74	# 뽴
0x8FECCD	0xBF75	# 뽵
0x8FECCE	0xBF76	# 뽶
0x8FECCF	0xBF77	# 뽷
0x8FECD0	0xBF5E	# 뽞
0x8FECD1	0xBF70	# 뽰
0x8FECD2	0xBFE9	# 뿩
0x8FECD3	0xBFEB	# 뿫
0x8FECD4	0xBFEC	# 뿬
0x8FECD5	0xBFED	# 뿭
0x8FECD6	0xBFEE	# 뿮
0x8FECD7	0xBFEF	# 뿯
0x8FECD8	0xBFF0	# 뿰
0x8FECD9	0xBFF1	# 뿱
0x8FECDA	0xBFF2	# 뿲
0x8FECDB	0xBFF3	# 뿳
0x8FECDC	0xBFF4	# 뿴
0x8FECDD	0xBFF5	# 뿵
0x8FECDE	0xBFF6	# 뿶
0x8FECDF	0xBFF7	# 뿷
0x8FECE0	0xBFF8	# 뿸
0x8FECE1	0xBFF9	# 뿹
0x8FECE2	0xBFFA	# 뿺
0x8FECE3	0xBFFB	# 뿻
0x8FECE4	0xBFFD	# 뿽
0x8FECE5	0xBFFE	# 뿾
0x8FECE6	0xBFFF	# 뿿
0x8FECE7	0xC000	# 쀀
0x8FECE8	0xC001	# 쀁
0x8FECE9	0xC002	# 쀂
0x8FECEA	0xC003	# 쀃
0x8FECEB	0xBFEA	# 뿪
0x8FECEC	0xBFFC	# 뿼
0x8FECED	0xBF78	# 뽸
0x8FECEE	0xBF79	# 뽹
0x8FECEF	0xBF7B	# 뽻
0x8FECF0	0xBF7C	# 뽼
0x8FECF1	0xBF7D	# 뽽
0x8FECF2	0xBF7E	# 뽾
0x8FECF3	0xBF7F	# 뽿
0x8FECF4	0xBF80	# 뾀
0x8FECF5	0xBF81	# 뾁
0x8FECF6	0xBF82	# 뾂
0x8FECF7	0xBF83	# 뾃
0x8FECF8	0xBF84	# 뾄
0x8FECF9	0xBF85	# 뾅
0x8FECFA	0xBF86	# 뾆
0x8FECFB	0xBF87	# 뾇
0x8FECFC	0xBF88	# 뾈
0x8FECFD	0xBF89	# 뾉
0x8FECFE	0xBF8A	# 뾊
0x8FEDA1	0xBF8B	# 뾋
0x8FEDA2	0xBF8D	# 뾍
0x8FEDA3	0xBF8E	# 뾎
0x8FEDA4	0xBF8F	# 뾏
0x8FEDA5	0xBF90	# 뾐
0x8FEDA6	0xBF91	# 뾑
0x8FEDA7	0xBF92	# 뾒
0x8FEDA8	0xBF93	# 뾓
0x8FEDA9	0xBF7A	# 뽺
0x8FEDAA	0xBF8C	# 뾌
0x8FEDAB	0xC004	# 쀄
0x8FEDAC	0xC005	# 쀅
0x8FEDAD	0xC007	# 쀇
0x8FEDAE	0xC008	# 쀈
0x8FEDAF	0xC009	# 쀉
0x8FEDB0	0xC00A	# 쀊
0x8FEDB1	0xC00B	# 쀋
0x8FEDB2	0xC00C	# 쀌
0x8FEDB3	0xC00D	# 쀍
0x8FEDB4	0xC00E	# 쀎
0x8FEDB5	0xC00F	# 쀏
0x8FEDB6	0xC010	# 쀐
0x8FEDB7	0xC011	# 쀑
0x8FEDB8	0xC012	# 쀒
0x8FEDB9	0xC013	# 쀓
0x8FEDBA	0xC014	# 쀔
0x8FEDBB	0xC015	# 쀕
0x8FEDBC	0xC016	# 쀖
0x8FEDBD	0xC017	# 쀗
0x8FEDBE	0xC019	# 쀙
0x8FEDBF	0xC01A	# 쀚
0x8FEDC0	0xC01B	# 쀛
0x8FEDC1	0xC01C	# 쀜
0x8FEDC2	0xC01D	# 쀝
0x8FEDC3	0xC01E	# 쀞
0x8FEDC4	0xC01F	# 쀟
0x8FEDC5	0xC006	# 쀆
0x8FEDC6	0xC018	# 쀘
0x8FEDC7	0xC2FD	# 싽
0x8FEDC8	0xC2FE	# 싾
0x8FEDC9	0xC2FF	# 싿
0x8FEDCA	0xC301	# 쌁
0x8FEDCB	0xC302	# 쌂
0x8FEDCC	0xC303	# 쌃
0x8FEDCD	0xC304	# 쌄
0x8FEDCE	0xC305	# 쌅
0x8FEDCF	0xC306	# 쌆
0x8FEDD0	0xC307	# 쌇
0x8FEDD1	0xC30A	# 쌊
0x8FEDD2	0xC30E	# 쌎
0x8FEDD3	0xC30F	# 쌏
0x8FEDD4	0xC310	# 쌐
0x8FEDD5	0xC311	# 쌑
0x8FEDD6	0xC312	# 쌒
0x8FEDD7	0xC2FA	# 싺
0x8FEDD8	0xC331	# 쌱
0x8FEDD9	0xC333	# 쌳
0x8FEDDA	0xC335	# 쌵
0x8FEDDB	0xC336	# 쌶
0x8FEDDC	0xC337	# 쌷
0x8FEDDD	0xC339	# 쌹
0x8FEDDE	0xC33A	# 쌺
0x8FEDDF	0xC33B	# 쌻
0x8FEDE0	0xC33C	# 쌼
0x8FEDE1	0xC33D	# 쌽
0x8FEDE2	0xC33E	# 쌾
0x8FEDE3	0xC33F	# 쌿
0x8FEDE4	0xC340	# 썀
0x8FEDE5	0xC341	# 썁
0x8FEDE6	0xC342	# 썂
0x8FEDE7	0xC343	# 썃
0x8FEDE8	0xC346	# 썆
0x8FEDE9	0xC347	# 썇
0x8FEDEA	0xC348	# 썈
0x8FEDEB	0xC349	# 썉
0x8FEDEC	0xC34A	# 썊
0x8FEDED	0xC34B	# 썋
0x8FEDEE	0xC332	# 쌲
0x8FEDEF	0xC344	# 썄
0x8FEDF0	0xC36B	# 썫
0x8FEDF1	0xC36D	# 썭
0x8FEDF2	0xC36E	# 썮
0x8FEDF3	0xC36F	# 썯
0x8FEDF4	0xC371	# 썱
0x8FEDF5	0xC373	# 썳
0x8FEDF6	0xC374	# 썴
0x8FEDF7	0xC375	# 썵
0x8FEDF8	0xC376	# 썶
0x8FEDF9	0xC377	# 썷
0x8FEDFA	0xC37A	# 썺
0x8FEDFB	0xC37E	# 썾
0x8FEDFC	0xC37F	# 썿
0x8FEDFD	0xC380	# 쎀
0x8FEDFE	0xC381	# 쎁
0x8FEEA1	0xC382	# 쎂
0x8FEEA2	0xC383	# 쎃
0x8FEEA3	0xC3A1	# 쎡
0x8FEEA4	0xC3A3	# 쎣
0x8FEEA5	0xC3A4	# 쎤
0x8FEEA6	0xC3A5	# 쎥
0x8FEEA7	0xC3A6	# 쎦
0x8FEEA8	0xC3A7	# 쎧
0x8FEEA9	0xC3A8	# 쎨
0x8FEEAA	0xC3A9	# 쎩
0x8FEEAB	0xC3AA	# 쎪
0x8FEEAC	0xC3AB	# 쎫
0x8FEEAD	0xC3AC	# 쎬
0x8FEEAE	0xC3AD	# 쎭
0x8FEEAF	0xC3AE	# 쎮
0x8FEEB0	0xC3AF	# 쎯
0x8FEEB1	0xC3B0	# 쎰
0x8FEEB2	0xC3B1	# 쎱
0x8FEEB3	0xC3B2	# 쎲
0x8FEEB4	0xC3B3	# 쎳
0x8FEEB5	0xC3B5	# 쎵
0x8FEEB6	0xC3B6	# 쎶
0x8FEEB7	0xC3B7	# 쎷
0x8FEEB8	0xC3B8	# 쎸
0x8FEEB9	0xC3B9	# 쎹
0x8FEEBA	0xC3BA	# 쎺
0x8FEEBB	0xC3BB	# 쎻
0x8FEEBC	0xC3A2	# 쎢
0x8FEEBD	0xC3B4	# 쎴
0x8FEEBE	0xC3DB	# 쏛
0x8FEEBF	0xC3DD	# 쏝
0x8FEEC0	0xC3DE	# 쏞
0x8FEEC1	0xC3E1	# 쏡
0x8FEEC2	0xC3E3	# 쏣
0x8FEEC3	0xC3E4	# 쏤
0x8FEEC4	0xC3E5	# 쏥
0x8FEEC5	0xC3E6	# 쏦
0x8FEEC6	0xC3E7	# 쏧
0x8FEEC7	0xC3EA	# 쏪
0x8FEEC8	0xC3EE	# 쏮
0x8FEEC9	0xC3EF	# 쏯
0x8FEECA	0xC3F0	# 쏰
0x8FEECB	0xC3F1	# 쏱
0x8FEECC	0xC3F2	# 쏲
0x8FEECD	0xC3F3	# 쏳
0x8FEECE	0xC3DA	# 쏚
0x8FEECF	0xC3EC	# 쏬
0x8FEED0	0xC449	# 쑉
0x8FEED1	0xC44B	# 쑋
0x8FEED2	0xC44D	# 쑍
0x8FEED3	0xC44E	# 쑎
0x8FEED4	0xC44F	# 쑏
0x8FEED5	0xC451	# 쑑
0x8FEED6	0xC452	# 쑒
0x8FEED7	0xC453	# 쑓
0x8FEED8	0xC454	# 쑔
0x8FEED9	0xC455	# 쑕
0x8FEEDA	0xC456	# 쑖
0x8FEEDB	0xC457	# 쑗
0x8FEEDC	0xC459	# 쑙
0x8FEEDD	0xC45A	# 쑚
0x8FEEDE	0xC45B	# 쑛
0x8FEEDF	0xC45E	# 쑞
0x8FEEE0	0xC45F	# 쑟
0x8FEEE1	0xC460	# 쑠
0x8FEEE2	0xC461	# 쑡
0x8FEEE3	0xC462	# 쑢
0x8FEEE4	0xC463	# 쑣
0x8FEEE5	0xC44A	# 쑊
0x8FEEE6	0xC45C	# 쑜
0x8FEEE7	0xC467	# 쑧
0x8FEEE8	0xC469	# 쑩
0x8FEEE9	0xC46A	# 쑪
0x8FEEEA	0xC46B	# 쑫
0x8FEEEB	0xC46D	# 쑭
0x8FEEEC	0xC46E	# 쑮
0x8FEEED	0xC46F	# 쑯
0x8FEEEE	0xC470	# 쑰
0x8FEEEF	0xC471	# 쑱
0x8FEEF0	0xC472	# 쑲
0x8FEEF1	0xC473	# 쑳
0x8FEEF2	0xC476	# 쑶
0x8FEEF3	0xC477	# 쑷
0x8FEEF4	0xC47A	# 쑺
0x8FEEF5	0xC47B	# 쑻
0x8FEEF6	0xC47C	# 쑼
0x8FEEF7	0xC47D	# 쑽
0x8FEEF8	0xC47E	# 쑾
0x8FEEF9	0xC47F	# 쑿
0x8FEEFA	0xC466	# 쑦
0x8FEEFB	0xC478	# 쑸
0x8FEEFC	0xC4D5	# 쓕
0x8FEEFD	0xC4D7	# 쓗
0x8FEEFE	0xC4D9	# 쓙
0x8FEFA1	0xC4DA	# 쓚
0x8FEFA2	0xC4DB	# 쓛
0x8FEFA3	0xC4DC	# 쓜
0x8FEFA4	0xC4DD	# 쓝
0x8FEFA5	0xC4DE	# 쓞
0x8FEFA6	0xC4DF	# 쓟
0x8FEFA7	0xC4E0	# 쓠
0x8FEFA8	0xC4E1	# 쓡
0x8FEFA9	0xC4E2	# 쓢
0x8FEFAA	0xC4E3	# 쓣
0x8FEFAB	0xC4E4	# 쓤
0x8FEFAC	0xC4E5	# 쓥
0x8FEFAD	0xC4E6	# 쓦
0x8FEFAE	0xC4EA	# 쓪
0x8FEFAF	0xC4EB	# 쓫
0x8FEFB0	0xC4EC	# 쓬
0x8FEFB1	0xC4ED	# 쓭
0x8FEFB2	0xC4EE	# 쓮
0x8FEFB3	0xC4EF	# 쓯
0x8FEFB4	0xC4D6	# 쓖
0x8FEFB5	0xC4E8	# 쓨
0x8FEFB6	0xC4F3	# 쓳
0x8FEFB7	0xC4F5	# 쓵
0x8FEFB8	0xC4F6	# 쓶
0x8FEFB9	0xC4F7	# 쓷
0x8FEFBA	0xC4F9	# 쓹
0x8FEFBB	0xC4FB	# 쓻
0x8FEFBC	0xC4FC	# 쓼
0x8FEFBD	0xC4FD	# 쓽
0x8FEFBE	0xC4FE	# 쓾
0x8FEFBF	0xC502	# 씂
0x8FEFC0	0xC503	# 씃
0x8FEFC1	0xC506	# 씆
0x8FEFC2	0xC507	# 씇
0x8FEFC3	0xC508	# 씈
0x8FEFC4	0xC509	# 씉
0x8FEFC5	0xC50A	# 씊
0x8FEFC6	0xC50B	# 씋
0x8FEFC7	0xC4F2	# 쓲
0x8FEFC8	0xC504	# 씄
0x8FEFC9	0xC52B	# 씫
0x8FEFCA	0xC52D	# 씭
0x8FEFCB	0xC52E	# 씮
0x8FEFCC	0xC531	# 씱
0x8FEFCD	0xC532	# 씲
0x8FEFCE	0xC533	# 씳
0x8FEFCF	0xC534	# 씴
0x8FEFD0	0xC535	# 씵
0x8FEFD1	0xC536	# 씶
0x8FEFD2	0xC537	# 씷
0x8FEFD3	0xC53A	# 씺
0x8FEFD4	0xC53E	# 씾
0x8FEFD5	0xC53F	# 씿
0x8FEFD6	0xC540	# 앀
0x8FEFD7	0xC541	# 앁
0x8FEFD8	0xC542	# 앂
0x8FEFD9	0xC543	# 앃
0x8FEFDA	0xC52A	# 씪
0x8FEFDB	0xC317	# 쌗
0x8FEFDC	0xC319	# 쌙
0x8FEFDD	0xC31A	# 쌚
0x8FEFDE	0xC31B	# 쌛
0x8FEFDF	0xC31D	# 쌝
0x8FEFE0	0xC31E	# 쌞
0x8FEFE1	0xC31F	# 쌟
0x8FEFE2	0xC320	# 쌠
0x8FEFE3	0xC321	# 쌡
0x8FEFE4	0xC322	# 쌢
0x8FEFE5	0xC323	# 쌣
0x8FEFE6	0xC326	# 쌦
0x8FEFE7	0xC32A	# 쌪
0x8FEFE8	0xC32B	# 쌫
0x8FEFE9	0xC32C	# 쌬
0x8FEFEA	0xC32D	# 쌭
0x8FEFEB	0xC32E	# 쌮
0x8FEFEC	0xC32F	# 쌯
0x8FEFED	0xC316	# 쌖
0x8FEFEE	0xC34D	# 썍
0x8FEFEF	0xC34F	# 썏
0x8FEFF0	0xC350	# 썐
0x8FEFF1	0xC351	# 썑
0x8FEFF2	0xC352	# 썒
0x8FEFF3	0xC353	# 썓
0x8FEFF4	0xC354	# 썔
0x8FEFF5	0xC355	# 썕
0x8FEFF6	0xC356	# 썖
0x8FEFF7	0xC357	# 썗
0x8FEFF8	0xC358	# 썘
0x8FEFF9	0xC359	# 썙
0x8FEFFA	0xC35A	# 썚
0x8FEFFB	0xC35B	# 썛
0x8FEFFC	0xC35C	# 썜
0x8FEFFD	0xC35D	# 썝
0x8FEFFE	0xC35E	# 썞
0x8FF0A1	0xC35F	# 썟
0x8FF0A2	0xC361	# 썡
0x8FF0A3	0xC362	# 썢
0x8FF0A4	0xC363	# 썣
0x8FF0A5	0xC364	# 썤
0x8FF0A6	0xC365	# 썥
0x8FF0A7	0xC366	# 썦
0x8FF0A8	0xC367	# 썧
0x8FF0A9	0xC34E	# 썎
0x8FF0AA	0xC360	# 썠
0x8FF0AB	0xC387	# 쎇
0x8FF0AC	0xC389	# 쎉
0x8FF0AD	0xC38A	# 쎊
0x8FF0AE	0xC38B	# 쎋
0x8FF0AF	0xC38D	# 쎍
0x8FF0B0	0xC38E	# 쎎
0x8FF0B1	0xC38F	# 쎏
0x8FF0B2	0xC390	# 쎐
0x8FF0B3	0xC391	# 쎑
0x8FF0B4	0xC392	# 쎒
0x8FF0B5	0xC393	# 쎓
0x8FF0B6	0xC396	# 쎖
0x8FF0B7	0xC397	# 쎗
0x8FF0B8	0xC39A	# 쎚
0x8FF0B9	0xC39B	# 쎛
0x8FF0BA	0xC39C	# 쎜
0x8FF0BB	0xC39D	# 쎝
0x8FF0BC	0xC39E	# 쎞
0x8FF0BD	0xC39F	# 쎟
0x8FF0BE	0xC386	# 쎆
0x8FF0BF	0xC398	# 쎘
0x8FF0C0	0xC3BD	# 쎽
0x8FF0C1	0xC3BF	# 쎿
0x8FF0C2	0xC3C1	# 쏁
0x8FF0C3	0xC3C2	# 쏂
0x8FF0C4	0xC3C3	# 쏃
0x8FF0C5	0xC3C4	# 쏄
0x8FF0C6	0xC3C5	# 쏅
0x8FF0C7	0xC3C6	# 쏆
0x8FF0C8	0xC3C7	# 쏇
0x8FF0C9	0xC3C8	# 쏈
0x8FF0CA	0xC3C9	# 쏉
0x8FF0CB	0xC3CA	# 쏊
0x8FF0CC	0xC3CB	# 쏋
0x8FF0CD	0xC3CC	# 쏌
0x8FF0CE	0xC3CD	# 쏍
0x8FF0CF	0xC3CE	# 쏎
0x8FF0D0	0xC3CF	# 쏏
0x8FF0D1	0xC3D1	# 쏑
0x8FF0D2	0xC3D2	# 쏒
0x8FF0D3	0xC3D3	# 쏓
0x8FF0D4	0xC3D4	# 쏔
0x8FF0D5	0xC3D5	# 쏕
0x8FF0D6	0xC3D6	# 쏖
0x8FF0D7	0xC3D7	# 쏗
0x8FF0D8	0xC3BE	# 쎾
0x8FF0D9	0xC3D0	# 쏐
0x8FF0DA	0xC42F	# 쐯
0x8FF0DB	0xC431	# 쐱
0x8FF0DC	0xC432	# 쐲
0x8FF0DD	0xC433	# 쐳
0x8FF0DE	0xC435	# 쐵
0x8FF0DF	0xC436	# 쐶
0x8FF0E0	0xC437	# 쐷
0x8FF0E1	0xC438	# 쐸
0x8FF0E2	0xC439	# 쐹
0x8FF0E3	0xC43A	# 쐺
0x8FF0E4	0xC43B	# 쐻
0x8FF0E5	0xC43E	# 쐾
0x8FF0E6	0xC43F	# 쐿
0x8FF0E7	0xC441	# 쑁
0x8FF0E8	0xC442	# 쑂
0x8FF0E9	0xC443	# 쑃
0x8FF0EA	0xC444	# 쑄
0x8FF0EB	0xC445	# 쑅
0x8FF0EC	0xC446	# 쑆
0x8FF0ED	0xC447	# 쑇
0x8FF0EE	0xC42E	# 쐮
0x8FF0EF	0xC4B9	# 쒹
0x8FF0F0	0xC4BB	# 쒻
0x8FF0F1	0xC4BD	# 쒽
0x8FF0F2	0xC4BE	# 쒾
0x8FF0F3	0xC4BF	# 쒿
0x8FF0F4	0xC4C0	# 쓀
0x8FF0F5	0xC4C1	# 쓁
0x8FF0F6	0xC4C2	# 쓂
0x8FF0F7	0xC4C3	# 쓃
0x8FF0F8	0xC4C4	# 쓄
0x8FF0F9	0xC4C5	# 쓅
0x8FF0FA	0xC4C6	# 쓆
